"Step","ctrl_cost 0.5 ant leg weight 1 - x_diff","ctrl_cost 0.5 ant leg weight 1 - x_diff__MIN","ctrl_cost 0.5 ant leg weight 1 - x_diff__MAX"
"105","0.8295587199155665","0.8295587199155665","0.8295587199155665"
"106","0.8388009043573612","0.8388009043573612","0.8388009043573612"
"107","0.829923767962153","0.829923767962153","0.829923767962153"
"108","3.3370901248154383","3.3370901248154383","3.3370901248154383"
"109","0.9347712638791695","0.9347712638791695","0.9347712638791695"
"110","0.8742195530602752","0.8742195530602752","0.8742195530602752"
"111","0.3741269279140922","0.3741269279140922","0.3741269279140922"
"112","1.015580543113451","1.015580543113451","1.015580543113451"
"113","0.5384384540249509","0.5384384540249509","0.5384384540249509"
"114","1.259485078937767","1.259485078937767","1.259485078937767"
"115","1.004634366378484","1.004634366378484","1.004634366378484"
"116","0.2743125750905895","0.2743125750905895","0.2743125750905895"
"117","0.3130538295418226","0.3130538295418226","0.3130538295418226"
"118","0.06937109304357991","0.06937109304357991","0.06937109304357991"
"119","0.723354182019111","0.723354182019111","0.723354182019111"
"120","0.8649135878378426","0.8649135878378426","0.8649135878378426"
"121","1.3115970235076186","1.3115970235076186","1.3115970235076186"
"122","0.7757610887823669","0.7757610887823669","0.7757610887823669"
"123","0.8920833346446156","0.8920833346446156","0.8920833346446156"
"124","0.6260183505392284","0.6260183505392284","0.6260183505392284"
"125","0.5927509862053305","0.5927509862053305","0.5927509862053305"
"126","1.0574251900316063","1.0574251900316063","1.0574251900316063"
"127","0.983118963207406","0.983118963207406","0.983118963207406"
"128","0.318496590620959","0.318496590620959","0.318496590620959"
"129","0.8657349332329389","0.8657349332329389","0.8657349332329389"
"130","0.47238581447235484","0.47238581447235484","0.47238581447235484"
"131","0.6131252151163853","0.6131252151163853","0.6131252151163853"
"132","1.4759257726753652","1.4759257726753652","1.4759257726753652"
"133","-0.005903876877345727","-0.005903876877345727","-0.005903876877345727"
"134","1.3210456494587643","1.3210456494587643","1.3210456494587643"
"135","0.5005174158582315","0.5005174158582315","0.5005174158582315"
"136","1.2104990824556543","1.2104990824556543","1.2104990824556543"
"137","0.5233701595155055","0.5233701595155055","0.5233701595155055"
"138","0.68264299079407","0.68264299079407","0.68264299079407"
"139","0.6249152729221104","0.6249152729221104","0.6249152729221104"
"140","0.922455081556583","0.922455081556583","0.922455081556583"
"141","0.827678885913074","0.827678885913074","0.827678885913074"
"142","0.4404016340312706","0.4404016340312706","0.4404016340312706"
"143","0.9395897571593413","0.9395897571593413","0.9395897571593413"
"144","0.44135964755250146","0.44135964755250146","0.44135964755250146"
"145","0.7245666550190785","0.7245666550190785","0.7245666550190785"
"146","0.028777026354618325","0.028777026354618325","0.028777026354618325"
"147","1.2500964976734166","1.2500964976734166","1.2500964976734166"
"148","1.4066935711128334","1.4066935711128334","1.4066935711128334"
"149","1.260901783572014","1.260901783572014","1.260901783572014"
"150","0.6065986577358076","0.6065986577358076","0.6065986577358076"
"151","0.7965318193874981","0.7965318193874981","0.7965318193874981"
"152","0.6910594779222805","0.6910594779222805","0.6910594779222805"
"153","0.5362164901671623","0.5362164901671623","0.5362164901671623"
"154","1.1932941603681089","1.1932941603681089","1.1932941603681089"
"155","0.2741170919141371","0.2741170919141371","0.2741170919141371"
"156","0.4267275696290488","0.4267275696290488","0.4267275696290488"
"157","0.6388627119429857","0.6388627119429857","0.6388627119429857"
"158","0.8420925284914361","0.8420925284914361","0.8420925284914361"
"159","0.6188442600615183","0.6188442600615183","0.6188442600615183"
"160","0.8994436221446309","0.8994436221446309","0.8994436221446309"
"161","1.384631949386718","1.384631949386718","1.384631949386718"
"162","1.710320535622067","1.710320535622067","1.710320535622067"
"163","0.7845839531815744","0.7845839531815744","0.7845839531815744"
"164","1.4338909970447322","1.4338909970447322","1.4338909970447322"
"165","2.1430330496901613","2.1430330496901613","2.1430330496901613"
"166","0.7504559908461191","0.7504559908461191","0.7504559908461191"
"167","0.8292602876805221","0.8292602876805221","0.8292602876805221"
"168","0.9631147946679453","0.9631147946679453","0.9631147946679453"
"169","0.4489779946713387","0.4489779946713387","0.4489779946713387"
"170","0.6639657702742044","0.6639657702742044","0.6639657702742044"
"171","0.9871689403543159","0.9871689403543159","0.9871689403543159"
"172","0.010220351973526252","0.010220351973526252","0.010220351973526252"
"173","1.4820210612793865","1.4820210612793865","1.4820210612793865"
"174","0.13106462021641224","0.13106462021641224","0.13106462021641224"
"175","0.48940185259941327","0.48940185259941327","0.48940185259941327"
"176","4.389028774815086","4.389028774815086","4.389028774815086"
"177","2.323818405127506","2.323818405127506","2.323818405127506"
"178","0.6959901291512234","0.6959901291512234","0.6959901291512234"
"179","1.1237890450080994","1.1237890450080994","1.1237890450080994"
"180","0.8509063712661882","0.8509063712661882","0.8509063712661882"
"181","0.8973288174837069","0.8973288174837069","0.8973288174837069"
"182","1.317387016134692","1.317387016134692","1.317387016134692"
"183","0.8440833800477765","0.8440833800477765","0.8440833800477765"
"184","0.4724335619260267","0.4724335619260267","0.4724335619260267"
"185","0.5365315841469238","0.5365315841469238","0.5365315841469238"
"186","0.7459590843958984","0.7459590843958984","0.7459590843958984"
"187","1.2037938973340423","1.2037938973340423","1.2037938973340423"
"188","0.639908747472088","0.639908747472088","0.639908747472088"
"189","1.064540461972922","1.064540461972922","1.064540461972922"
"190","1.2897955216348782","1.2897955216348782","1.2897955216348782"
"191","0.9221869985675475","0.9221869985675475","0.9221869985675475"
"192","0.9511733882064469","0.9511733882064469","0.9511733882064469"
"193","1.0105493373137524","1.0105493373137524","1.0105493373137524"
"194","0.875210534359662","0.875210534359662","0.875210534359662"
"195","0.9103863033674294","0.9103863033674294","0.9103863033674294"
"196","1.1924875194309488","1.1924875194309488","1.1924875194309488"
"197","0.954811757411554","0.954811757411554","0.954811757411554"
"198","0.24407186873662542","0.24407186873662542","0.24407186873662542"
"199","1.0460880470360927","1.0460880470360927","1.0460880470360927"
"200","0.6991732653431668","0.6991732653431668","0.6991732653431668"
"201","0.8777326359878482","0.8777326359878482","0.8777326359878482"
"202","0.6990019584351717","0.6990019584351717","0.6990019584351717"
"203","0.4993241385331239","0.4993241385331239","0.4993241385331239"
"204","0.378369884588852","0.378369884588852","0.378369884588852"
"205","1.4216527804216896","1.4216527804216896","1.4216527804216896"
"206","0.6659541107837197","0.6659541107837197","0.6659541107837197"
"207","0.7608522127518852","0.7608522127518852","0.7608522127518852"
"208","1.2604384198873482","1.2604384198873482","1.2604384198873482"
"209","1.4243792960981838","1.4243792960981838","1.4243792960981838"
"210","0.8711099391521643","0.8711099391521643","0.8711099391521643"
"211","0.273930447433717","0.273930447433717","0.273930447433717"
"212","0.9669458108249178","0.9669458108249178","0.9669458108249178"
"213","0.5557870822938349","0.5557870822938349","0.5557870822938349"
"214","0.8598866290455894","0.8598866290455894","0.8598866290455894"
"215","0.41014128709615555","0.41014128709615555","0.41014128709615555"
"216","1.2719687667006545","1.2719687667006545","1.2719687667006545"
"217","0.8309867733479617","0.8309867733479617","0.8309867733479617"
"218","0.46869810865579586","0.46869810865579586","0.46869810865579586"
"219","0.6728325648810549","0.6728325648810549","0.6728325648810549"
"220","0.8736384178454384","0.8736384178454384","0.8736384178454384"
"221","0.6797659415625696","0.6797659415625696","0.6797659415625696"
"222","0.6709840049390835","0.6709840049390835","0.6709840049390835"
"223","1.0242824379258968","1.0242824379258968","1.0242824379258968"
"224","0.08572072170743637","0.08572072170743637","0.08572072170743637"
"225","0.7219078141924438","0.7219078141924438","0.7219078141924438"
"226","0.4742134969184525","0.4742134969184525","0.4742134969184525"
"227","0.60040316753519","0.60040316753519","0.60040316753519"
"228","0.38805250076070136","0.38805250076070136","0.38805250076070136"
"229","0.8900837116281233","0.8900837116281233","0.8900837116281233"
"230","0.994247994762081","0.994247994762081","0.994247994762081"
"231","1.0141983489379602","1.0141983489379602","1.0141983489379602"
"232","0.8407258617892795","0.8407258617892795","0.8407258617892795"
"233","0.7091652376851196","0.7091652376851196","0.7091652376851196"
"234","0.18598686496821207","0.18598686496821207","0.18598686496821207"
"235","0.6026742191437096","0.6026742191437096","0.6026742191437096"
"236","1.0218944402426597","1.0218944402426597","1.0218944402426597"
"237","0.7981333881827658","0.7981333881827658","0.7981333881827658"
"238","3.439857788716377","3.439857788716377","3.439857788716377"
"239","2.239305452263751","2.239305452263751","2.239305452263751"
"240","0.86561799561426","0.86561799561426","0.86561799561426"
"241","0.028673240914296044","0.028673240914296044","0.028673240914296044"
"242","0.7321675353566697","0.7321675353566697","0.7321675353566697"
"243","0.9585239017911447","0.9585239017911447","0.9585239017911447"
"244","0.9457002806443076","0.9457002806443076","0.9457002806443076"
"245","0.6267076387655042","0.6267076387655042","0.6267076387655042"
"246","0.6543232507448785","0.6543232507448785","0.6543232507448785"
"247","1.0342448414358951","1.0342448414358951","1.0342448414358951"
"248","1.274479030872308","1.274479030872308","1.274479030872308"
"249","0.7573970415213698","0.7573970415213698","0.7573970415213698"
"250","0.9574580401473689","0.9574580401473689","0.9574580401473689"
"251","1.1796755875078853","1.1796755875078853","1.1796755875078853"
"252","0.8748620369183635","0.8748620369183635","0.8748620369183635"
"253","3.404113374447248","3.404113374447248","3.404113374447248"
"254","0.7888545871497772","0.7888545871497772","0.7888545871497772"
"255","0.7747873013757722","0.7747873013757722","0.7747873013757722"
"256","1.0232088835408282","1.0232088835408282","1.0232088835408282"
"257","0.355658838511382","0.355658838511382","0.355658838511382"
"258","1.0312470342339064","1.0312470342339064","1.0312470342339064"
"259","0.6735181176477634","0.6735181176477634","0.6735181176477634"
"260","0.48091817400045805","0.48091817400045805","0.48091817400045805"
"261","0.6328259417924287","0.6328259417924287","0.6328259417924287"
"262","0.525387515452619","0.525387515452619","0.525387515452619"
"263","0.7151063284354064","0.7151063284354064","0.7151063284354064"
"264","1.1079167132346652","1.1079167132346652","1.1079167132346652"
"265","0.7312468686984019","0.7312468686984019","0.7312468686984019"
"266","0.648878328439805","0.648878328439805","0.648878328439805"
"267","4.51890797710043","4.51890797710043","4.51890797710043"
"268","1.3034941297726348","1.3034941297726348","1.3034941297726348"
"269","1.457013804629475","1.457013804629475","1.457013804629475"
"270","0.5965909715737471","0.5965909715737471","0.5965909715737471"
"271","1.4362113514364416","1.4362113514364416","1.4362113514364416"
"272","0.8704001829125939","0.8704001829125939","0.8704001829125939"
"273","0.47238731394104694","0.47238731394104694","0.47238731394104694"
"274","0.5076096112435655","0.5076096112435655","0.5076096112435655"
"275","0.9668146662093997","0.9668146662093997","0.9668146662093997"
"276","0.9376574064269467","0.9376574064269467","0.9376574064269467"
"277","0.4331081917342151","0.4331081917342151","0.4331081917342151"
"278","0.8479420543012309","0.8479420543012309","0.8479420543012309"
"279","0.3050277159014559","0.3050277159014559","0.3050277159014559"
"280","0.7638033273256991","0.7638033273256991","0.7638033273256991"
"281","1.4993560716491918","1.4993560716491918","1.4993560716491918"
"282","0.6784770956455951","0.6784770956455951","0.6784770956455951"
"283","1.1272714926771488","1.1272714926771488","1.1272714926771488"
"284","1.685016156720927","1.685016156720927","1.685016156720927"
"285","0.5284646185141036","0.5284646185141036","0.5284646185141036"
"286","1.2382662716002015","1.2382662716002015","1.2382662716002015"
"287","0.3457467869058692","0.3457467869058692","0.3457467869058692"
"288","0.477359745912152","0.477359745912152","0.477359745912152"
"289","0.8300265497509215","0.8300265497509215","0.8300265497509215"
"290","1.3429099301448542","1.3429099301448542","1.3429099301448542"
"291","1.4293228727847958","1.4293228727847958","1.4293228727847958"
"292","1.4979433721906443","1.4979433721906443","1.4979433721906443"
"293","1.677051487348347","1.677051487348347","1.677051487348347"
"294","1.3242147958616306","1.3242147958616306","1.3242147958616306"
"295","0.41059815891136386","0.41059815891136386","0.41059815891136386"
"296","0.8278575622987893","0.8278575622987893","0.8278575622987893"
"297","0.7240391414044547","0.7240391414044547","0.7240391414044547"
"298","1.9292249967937067","1.9292249967937067","1.9292249967937067"
"299","0.9789125280983788","0.9789125280983788","0.9789125280983788"
"300","1.27609293183172","1.27609293183172","1.27609293183172"
"301","0.42625216002279015","0.42625216002279015","0.42625216002279015"
"302","1.1855327340602542","1.1855327340602542","1.1855327340602542"
"303","0.5711520355705082","0.5711520355705082","0.5711520355705082"
"304","1.0338587732018116","1.0338587732018116","1.0338587732018116"
"305","0.35138903860308335","0.35138903860308335","0.35138903860308335"
"306","0.8528136890722855","0.8528136890722855","0.8528136890722855"
"307","0.7858835429386017","0.7858835429386017","0.7858835429386017"
"308","1.3289058741828927","1.3289058741828927","1.3289058741828927"
"309","1.4643951834728053","1.4643951834728053","1.4643951834728053"
"310","1.3880467817483595","1.3880467817483595","1.3880467817483595"
"311","3.6578042804402124","3.6578042804402124","3.6578042804402124"
"312","1.142501315117623","1.142501315117623","1.142501315117623"
"313","1.081870978739552","1.081870978739552","1.081870978739552"
"314","0.946372681462625","0.946372681462625","0.946372681462625"
"315","1.0500652169490496","1.0500652169490496","1.0500652169490496"
"316","1.0133588963418296","1.0133588963418296","1.0133588963418296"
"317","1.0991486787998905","1.0991486787998905","1.0991486787998905"
"318","1.5508819406741687","1.5508819406741687","1.5508819406741687"
"319","0.638794573566229","0.638794573566229","0.638794573566229"
"320","0.9379813471247729","0.9379813471247729","0.9379813471247729"
"321","0.9702379149802898","0.9702379149802898","0.9702379149802898"
"322","1.7961476902598499","1.7961476902598499","1.7961476902598499"
"323","1.036449563676345","1.036449563676345","1.036449563676345"
"324","0.945980566581668","0.945980566581668","0.945980566581668"
"325","2.9391219320091815","2.9391219320091815","2.9391219320091815"
"326","1.5755815822982768","1.5755815822982768","1.5755815822982768"
"327","0.9747183610487696","0.9747183610487696","0.9747183610487696"
"328","1.2520172210956633","1.2520172210956633","1.2520172210956633"
"329","1.075051248254293","1.075051248254293","1.075051248254293"
"330","1.2146634099825664","1.2146634099825664","1.2146634099825664"
"331","1.2055408459070331","1.2055408459070331","1.2055408459070331"
"332","1.1145437669625045","1.1145437669625045","1.1145437669625045"
"333","-1.8055329773665314","-1.8055329773665314","-1.8055329773665314"
"334","0.6379202941220482","0.6379202941220482","0.6379202941220482"
"335","1.022185804310161","1.022185804310161","1.022185804310161"
"336","1.0576338060357755","1.0576338060357755","1.0576338060357755"
"337","1.4085274200870375","1.4085274200870375","1.4085274200870375"
"338","0.6040319081456218","0.6040319081456218","0.6040319081456218"
"339","5.597362441792678","5.597362441792678","5.597362441792678"
"340","1.6684968512958676","1.6684968512958676","1.6684968512958676"
"341","-0.19624815903876822","-0.19624815903876822","-0.19624815903876822"
"342","1.6934358879151887","1.6934358879151887","1.6934358879151887"
"343","1.4775905916361618","1.4775905916361618","1.4775905916361618"
"344","0.6387230858443044","0.6387230858443044","0.6387230858443044"
"345","0.8964968527991375","0.8964968527991375","0.8964968527991375"
"346","1.2150327935331604","1.2150327935331604","1.2150327935331604"
"347","1.5353698834268257","1.5353698834268257","1.5353698834268257"
"348","0.8704611072859162","0.8704611072859162","0.8704611072859162"
"349","1.3107105954833143","1.3107105954833143","1.3107105954833143"
"350","2.0352804307700225","2.0352804307700225","2.0352804307700225"
"351","2.1141119101991657","2.1141119101991657","2.1141119101991657"
"352","0.9520411349828081","0.9520411349828081","0.9520411349828081"
"353","1.2860511373705545","1.2860511373705545","1.2860511373705545"
"354","2.38924160851958","2.38924160851958","2.38924160851958"
"355","1.331602920599408","1.331602920599408","1.331602920599408"
"356","0.90073846106183","0.90073846106183","0.90073846106183"
"357","2.0511519244885834","2.0511519244885834","2.0511519244885834"
"358","1.775063316920754","1.775063316920754","1.775063316920754"
"359","0.38924741460222745","0.38924741460222745","0.38924741460222745"
"360","0.8494290186025777","0.8494290186025777","0.8494290186025777"
"361","1.4841069444645882","1.4841069444645882","1.4841069444645882"
"362","1.9090182338823694","1.9090182338823694","1.9090182338823694"
"363","0.8589321879901786","0.8589321879901786","0.8589321879901786"
"364","2.638772310695876","2.638772310695876","2.638772310695876"
"365","3.3096983483263536","3.3096983483263536","3.3096983483263536"
"366","1.566194531030389","1.566194531030389","1.566194531030389"
"367","4.053009926358538","4.053009926358538","4.053009926358538"
"368","0.9382279148816494","0.9382279148816494","0.9382279148816494"
"369","1.9675173132126107","1.9675173132126107","1.9675173132126107"
"370","1.201211191915618","1.201211191915618","1.201211191915618"
"371","1.3401202960196148","1.3401202960196148","1.3401202960196148"
"372","4.740815261093467","4.740815261093467","4.740815261093467"
"373","2.203162721679476","2.203162721679476","2.203162721679476"
"374","1.6021401164245688","1.6021401164245688","1.6021401164245688"
"375","1.6788714002653893","1.6788714002653893","1.6788714002653893"
"376","2.1901134666690276","2.1901134666690276","2.1901134666690276"
"377","1.6342745545006314","1.6342745545006314","1.6342745545006314"
"378","1.5953400468022012","1.5953400468022012","1.5953400468022012"
"379","1.9939134137049777","1.9939134137049777","1.9939134137049777"
"380","1.9379283992724232","1.9379283992724232","1.9379283992724232"
"381","2.6325590789928532","2.6325590789928532","2.6325590789928532"
"382","1.2619755763797476","1.2619755763797476","1.2619755763797476"
"383","1.0957472175396403","1.0957472175396403","1.0957472175396403"
"384","1.3350399170951563","1.3350399170951563","1.3350399170951563"
"385","0.8015483882062796","0.8015483882062796","0.8015483882062796"
"386","1.6319171946017013","1.6319171946017013","1.6319171946017013"
"387","1.219199412096999","1.219199412096999","1.219199412096999"
"388","2.531101139867617","2.531101139867617","2.531101139867617"
"389","0.8843480165402965","0.8843480165402965","0.8843480165402965"
"390","-1.099980943202646","-1.099980943202646","-1.099980943202646"
"391","1.1706282921623703","1.1706282921623703","1.1706282921623703"
"392","2.0821314210645463","2.0821314210645463","2.0821314210645463"
"393","2.075319273624147","2.075319273624147","2.075319273624147"
"394","0.21438660872277765","0.21438660872277765","0.21438660872277765"
"395","2.2332628664762844","2.2332628664762844","2.2332628664762844"
"396","1.5171632172816458","1.5171632172816458","1.5171632172816458"
"397","0.8796889663336974","0.8796889663336974","0.8796889663336974"
"398","1.998842782516036","1.998842782516036","1.998842782516036"
"399","1.6801917343897712","1.6801917343897712","1.6801917343897712"
"400","0.9151001208108941","0.9151001208108941","0.9151001208108941"
"401","1.6934293320402791","1.6934293320402791","1.6934293320402791"
"402","4.954524065113544","4.954524065113544","4.954524065113544"
"403","1.0481201300209508","1.0481201300209508","1.0481201300209508"
"404","1.9092170504524166","1.9092170504524166","1.9092170504524166"
"405","0.6144664375230179","0.6144664375230179","0.6144664375230179"
"406","5.694243213208641","5.694243213208641","5.694243213208641"
"407","0.8186632880616131","0.8186632880616131","0.8186632880616131"
"408","1.658987683990038","1.658987683990038","1.658987683990038"
"409","1.3403511397069048","1.3403511397069048","1.3403511397069048"
"410","4.23075853093304","4.23075853093304","4.23075853093304"
"411","0.44457605388137117","0.44457605388137117","0.44457605388137117"
"412","3.7038576727526817","3.7038576727526817","3.7038576727526817"
"413","1.7353490942963274","1.7353490942963274","1.7353490942963274"
"414","1.958715100929327","1.958715100929327","1.958715100929327"
"415","1.39484655625317","1.39484655625317","1.39484655625317"
"416","2.3070341386780475","2.3070341386780475","2.3070341386780475"
"417","0.1181317084371616","0.1181317084371616","0.1181317084371616"
"418","0.8370508586830583","0.8370508586830583","0.8370508586830583"
"419","1.9599121358273925","1.9599121358273925","1.9599121358273925"
"420","1.208833549019167","1.208833549019167","1.208833549019167"
"421","0.9423358426832722","0.9423358426832722","0.9423358426832722"
"422","3.9594887563638954","3.9594887563638954","3.9594887563638954"
"423","2.524697498908698","2.524697498908698","2.524697498908698"
"424","5.307028332074598","5.307028332074598","5.307028332074598"
"425","5.55885766708878","5.55885766708878","5.55885766708878"
"426","1.672331757646983","1.672331757646983","1.672331757646983"
"427","4.544672714106093","4.544672714106093","4.544672714106093"
"428","3.098748265127121","3.098748265127121","3.098748265127121"
"429","1.4762239952419949","1.4762239952419949","1.4762239952419949"
"430","5.314948845621277","5.314948845621277","5.314948845621277"
"431","0.8634176140089637","0.8634176140089637","0.8634176140089637"
"432","6.757441621801043","6.757441621801043","6.757441621801043"
"433","4.5507698278293","4.5507698278293","4.5507698278293"
"434","0.014220674002694767","0.014220674002694767","0.014220674002694767"
"435","1.3039562672681753","1.3039562672681753","1.3039562672681753"
"436","1.47398617464929","1.47398617464929","1.47398617464929"
"437","2.373782236431099","2.373782236431099","2.373782236431099"
"438","5.295543239449456","5.295543239449456","5.295543239449456"
"439","3.9833767601257106","3.9833767601257106","3.9833767601257106"
"440","0.9788771149168073","0.9788771149168073","0.9788771149168073"
"441","2.089204098616874","2.089204098616874","2.089204098616874"
"442","5.687265316352795","5.687265316352795","5.687265316352795"
"443","1.5008756122039493","1.5008756122039493","1.5008756122039493"
"444","1.833120307113807","1.833120307113807","1.833120307113807"
"445","4.51539750241142","4.51539750241142","4.51539750241142"
"446","-1.119286035085072","-1.119286035085072","-1.119286035085072"
"447","1.6334259537871416","1.6334259537871416","1.6334259537871416"
"448","3.8667723695243343","3.8667723695243343","3.8667723695243343"
"449","3.0955294204917236","3.0955294204917236","3.0955294204917236"
"450","3.2499575720158727","3.2499575720158727","3.2499575720158727"
"451","2.8996467185667982","2.8996467185667982","2.8996467185667982"
